name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Stenotrophomonas	40323	G	27668	1709	29377	0.96632
Enterobacter	547	G	68	94	162	0.00533
Sodalis	84565	G	1	0	1	0.00003
Janthinobacterium	29580	G	1	0	1	0.00003
Massilia	149698	G	1	0	1	0.00003
Bacillus	1386	G	853	0	853	0.02806
Moorella	44260	G	3	0	3	0.00010
Actinomyces	1654	G	2	0	2	0.00007
