name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Methylomagnum	1760987	G	4	1	5	0.00005
Methylobacter	429	G	1	0	1	0.00001
Avibacterium	292486	G	52	6	58	0.00054
Haemophilus	724	G	2	0	2	0.00002
Halomonas	2745	G	7	11	18	0.00017
Candidatus Carsonella	114185	G	3	0	3	0.00003
Allohahella	1855402	G	4	3	7	0.00006
Marinicella	863253	G	2	1	3	0.00003
Marinomonas	28253	G	1	0	1	0.00001
Venatoribacter	2893036	G	1	2	3	0.00003
Endozoicomonas	305899	G	2	1	3	0.00003
Pleionea	1502941	G	1	0	1	0.00001
Algiphilus	1266053	G	35	6	41	0.00038
Solimonas	413435	G	2	1	3	0.00003
Thiomicrorhabdus	2039723	G	17	0	17	0.00016
Thiomicrospira	933	G	12	0	12	0.00011
Piscirickettsia	1237	G	1	0	1	0.00001
Hydrogenovibrio	28884	G	1	0	1	0.00001
Francisella	262	G	2	0	2	0.00002
Acinetobacter	469	G	13	2	15	0.00014
Psychrobacter	497	G	4	0	4	0.00004
Moraxella	475	G	2	0	2	0.00002
Aquirhabdus	2824158	G	2	0	2	0.00002
Sulfurivermis	2034504	G	10	2	12	0.00011
Ignatzschineria	112008	G	4	0	4	0.00004
Wohlfahrtiimonas	582472	G	2	0	2	0.00002
Woeseia	1738655	G	6	0	6	0.00006
Aeromonas	642	G	3	2	5	0.00005
Dongshaea	2802288	G	1	0	1	0.00001
Thiohalobacter	1273155	G	1	0	1	0.00001
Candidatus Portiera	235572	G	1	0	1	0.00001
Massilia	149698	G	105	2623	2728	0.02528
Pseudoduganella	1522432	G	74	1196	1270	0.01177
Duganella	75654	G	3	0	3	0.00003
Janthinobacterium	29580	G	329	28	357	0.00331
Collimonas	202907	G	16	7	23	0.00021
Actimicrobium	1051898	G	11	20	31	0.00029
Noviherbaspirillum	1344552	G	10	28	38	0.00035
Herminiimonas	303379	G	8	7	15	0.00014
Undibacterium	401469	G	8	1	9	0.00008
Herbaspirillum	963	G	6	0	6	0.00006
Variovorax	34072	G	194	85	279	0.00259
Limnohabitans	665874	G	29	0	29	0.00027
Ramlibacter	174951	G	28	308	336	0.00311
Rhodoferax	28065	G	4	0	4	0.00004
Hydrogenophaga	47420	G	3	15	18	0.00017
Comamonas	283	G	2	0	2	0.00002
Diaphorobacter	238749	G	2	0	2	0.00002
Vandammella	2919468	G	1	6	7	0.00006
Hylemonella	232523	G	1	8	9	0.00008
Ralstonia	48736	G	101	309	410	0.00380
Paraburkholderia	1822464	G	54	76	130	0.00120
Cupriavidus	106589	G	47	11	58	0.00054
Burkholderia	32008	G	17	241	258	0.00239
Lautropia	47670	G	14	15	29	0.00027
Caballeronia	1827195	G	14	0	14	0.00013
Robbsia	2038280	G	9	3	12	0.00011
Polynucleobacter	44013	G	4	0	4	0.00004
Limnobacter	131079	G	2	0	2	0.00002
Mycoavidus	1810868	G	1	0	1	0.00001
Roseateles	93681	G	27	0	27	0.00025
Ideonella	36862	G	11	47	58	0.00054
Sphaerotilus	34102	G	1	3	4	0.00004
Sutterella	40544	G	26	7	33	0.00031
Turicimonas	1918598	G	2	0	2	0.00002
Duodenibacillus	1980697	G	1	0	1	0.00001
Basilea	1472344	G	9	1	10	0.00009
Bordetella	517	G	1	45	46	0.00043
Achromobacter	222	G	1	2	3	0.00003
Aquabacterium	92793	G	11	42	53	0.00049
Tepidimonas	114248	G	11	37	48	0.00044
Candidatus Ichthyocystis	2929841	G	1	0	1	0.00001
Sulfuritortus	1938335	G	322	620	942	0.00873
Thiobacillus	919	G	12	2	14	0.00013
Nitrosospira	35798	G	258	0	258	0.00239
Nitrosomonas	914	G	45	21	66	0.00061
Usitatibacter	2803845	G	32	19	51	0.00047
Methylophilus	16	G	1	22	23	0.00021
Sideroxydans	314343	G	2	1	3	0.00003
Sideroxyarcus	2943286	G	1	1	2	0.00002
Sulfuriferula	1778653	G	2	0	2	0.00002
Pseudothauera	2891324	G	76	85	161	0.00149
Niveibacterium	1769726	G	18	16	34	0.00032
Azonexus	146936	G	6	10	16	0.00015
Dechloromonas	73029	G	1	0	1	0.00001
Laribacter	168470	G	32	48	80	0.00074
Aquella	2593687	G	3	0	3	0.00003
Uruburuella	299568	G	1	0	1	0.00001
Vogesella	57739	G	1	0	1	0.00001
Casimicrobium	2706000	G	3	2	5	0.00005
Chitinivorax	1433992	G	1	1	2	0.00002
Ferrovum	416212	G	2	0	2	0.00002
Mariprofundus	377315	G	7	0	7	0.00006
Flavobacterium	237	G	3874	445	4319	0.04003
Croceibacter	216431	G	31	54	85	0.00079
Tenacibaculum	104267	G	11	0	11	0.00010
Leeuwenhoekiella	283735	G	7	0	7	0.00006
Amniculibacterium	2715289	G	2	2	4	0.00004
Winogradskyella	286104	G	2	3	5	0.00005
Myroides	76831	G	2	0	2	0.00002
Kordia	221065	G	2	0	2	0.00002
Capnocytophaga	1016	G	1	0	1	0.00001
Aegicerativicinus	2893197	G	1	0	1	0.00001
Zunongwangia	417127	G	1	2	3	0.00003
Abyssalbus	2967089	G	1	0	1	0.00001
Aequorivita	153265	G	1	0	1	0.00001
Psychroflexus	83612	G	1	0	1	0.00001
Faecalibacter	2766734	G	23	0	23	0.00021
Chryseobacterium	59732	G	14	31	45	0.00042
Weeksella	1013	G	2	11	13	0.00012
Apibacter	1778601	G	2	2	4	0.00004
Riemerella	34084	G	1	8	9	0.00008
Fluviicola	332102	G	50	6	56	0.00052
Blattabacterium	34098	G	20	6	26	0.00024
Ichthyobacterium	1755829	G	11	0	11	0.00010
Candidatus Karelsulcia	336809	G	6	4	10	0.00009
Parvicella	2975260	G	1	0	1	0.00001
Niabella	379899	G	545	173	718	0.00665
Flavisolibacter	398041	G	286	87	373	0.00346
Chitinophaga	79328	G	256	20	276	0.00256
Ferruginibacter	1004303	G	183	36	219	0.00203
Mycovorax	3389990	G	165	116	281	0.00260
Arachidicoccus	1769012	G	159	3	162	0.00150
Sediminibacterium	504481	G	157	27	184	0.00171
Pseudobacter	1860196	G	148	78	226	0.00209
Niastella	354354	G	147	76	223	0.00207
Paraflavitalea	2698688	G	119	0	119	0.00110
Rhizosphaericola	3114547	G	33	8	41	0.00038
Phnomibacter	2836216	G	28	0	28	0.00026
Lacibacter	649461	G	18	8	26	0.00024
Panacibacter	1874621	G	13	5	18	0.00017
Filimonas	649460	G	3	1	4	0.00004
Flavihumibacter	1004301	G	2	0	2	0.00002
Thermoflavifilum	1649506	G	1	0	1	0.00001
Pontibacter	323449	G	468	575	1043	0.00967
Hymenobacter	89966	G	86	66	152	0.00141
Adhaeribacter	299566	G	75	69	144	0.00133
Rufibacter	1379908	G	62	0	62	0.00057
Chryseolinea	1433993	G	86	111	197	0.00183
Fulvivirga	396811	G	1	0	1	0.00001
Dyadobacter	120831	G	71	63	134	0.00124
Runella	105	G	1	0	1	0.00001
Cytophaga	978	G	16	19	35	0.00032
Spirosoma	107	G	5	9	14	0.00013
Algoriphagus	246875	G	8	0	8	0.00007
Aquiflexum	280472	G	6	6	12	0.00011
Echinicola	390846	G	3	0	3	0.00003
Imperialibacter	1649461	G	12	0	12	0.00011
Flammeovirga	59739	G	2	0	2	0.00002
Roseivirga	290180	G	12	0	12	0.00011
Rhodocytophaga	455076	G	8	11	19	0.00018
Candidatus Amoebophilus	281119	G	5	2	7	0.00006
Candidatus Cardinium	273135	G	2	0	2	0.00002
Mangrovivirga	2858886	G	6	9	15	0.00014
Catalinimonas	1522128	G	1	5	6	0.00006
Persicobacter	59740	G	2	2	4	0.00004
Fulvitalea	1434007	G	2	1	3	0.00003
Marivirga	869806	G	4	0	4	0.00004
Ekhidna	447678	G	1	1	2	0.00002
Emticicia	312278	G	1	1	2	0.00002
Mucilaginibacter	423349	G	200	62	262	0.00243
Pedobacter	84567	G	128	38	166	0.00154
Sphingobacterium	28453	G	73	54	127	0.00118
Solitalea	929509	G	21	0	21	0.00019
Arcticibacter	1288026	G	5	2	7	0.00006
Anseongella	1773450	G	1	0	1	0.00001
Aurantibacillus	3088889	G	106	8	114	0.00106
Alistipes	239759	G	73	4	77	0.00071
Dysgonomonas	156973	G	20	5	25	0.00023
Proteiniphilum	294702	G	8	3	11	0.00010
Petrimonas	307628	G	4	2	6	0.00006
Bacteroides	816	G	9	2	11	0.00010
Porphyromonas	836	G	4	1	5	0.00005
Paraprevotella	577309	G	1	0	1	0.00001
Mangrovibacterium	1573808	G	99	9	108	0.00100
Halosquirtibacter	3374594	G	4	0	4	0.00004
Alkalitalea	1193324	G	8	0	8	0.00007
Xiashengella	3129724	G	2	0	2	0.00002
Marinifilum	866673	G	5	0	5	0.00005
Lewinella	70994	G	7	6	13	0.00012
Neolewinella	2993541	G	5	4	9	0.00008
Haliscomenobacter	2349	G	9	9	18	0.00017
Candidatus Sulfidibacterium	2923290	G	23	2	25	0.00023
Melioribacter	1134403	G	99	3	102	0.00095
Ignavibacterium	795750	G	1	0	1	0.00001
Pelodictyon	1099	G	17	15	32	0.00030
Chloroherpeton	100715	G	25	2	27	0.00025
Rubrivirga	1434037	G	3	0	3	0.00003
Gemmatimonas	173479	G	1070	24	1094	0.01014
Gemmatirosa	1706036	G	504	419	923	0.00855
Pseudogemmatithrix	3237678	G	111	182	293	0.00272
Candidatus Palauibacter	3056650	G	12	0	12	0.00011
Gaopeijia	3381669	G	9	1	10	0.00009
Candidatus Cloacimonas	456826	G	11	0	11	0.00010
Fibrobacter	832	G	3	0	3	0.00003
Fidelibacter	3377528	G	1	0	1	0.00001
Pirellula	123	G	182	112	294	0.00272
Rosistilla	2795779	G	35	0	35	0.00032
Lignipirellula	2795775	G	32	71	103	0.00095
Blastopirellula	265487	G	23	47	70	0.00065
Anatilimnocola	2807414	G	19	36	55	0.00051
Mariniblastus	2005380	G	15	10	25	0.00023
Stieleria	2795973	G	12	2	14	0.00013
Rhodopirellula	265488	G	11	2	13	0.00012
Lacipirellula	2691417	G	129	0	129	0.00120
Aeoliella	2795781	G	36	95	131	0.00121
Botrimarina	2795782	G	25	102	127	0.00118
Bythopirellula	1400386	G	9	21	30	0.00028
Limnoglobus	2731450	G	89	102	191	0.00177
Urbifossiella	2807415	G	78	155	233	0.00216
Gemmata	113	G	63	114	177	0.00164
Frigoriglobus	2774146	G	41	128	169	0.00157
Telmatocola	1382832	G	26	4	30	0.00028
Tuwongella	2051044	G	6	1	7	0.00006
Planctomyces	118	G	222	119	341	0.00316
Caulifigura	2795778	G	111	65	176	0.00163
Gimesia	1649453	G	41	0	41	0.00038
Alienimonas	2714737	G	27	15	42	0.00039
Thalassoglobus	2795865	G	18	3	21	0.00019
Rubinisphaera	1649490	G	16	7	23	0.00021
Polystyrenella	2795774	G	15	3	18	0.00017
Planctopirus	1649480	G	9	0	9	0.00008
Symmachiella	2795780	G	6	1	7	0.00006
Maioricimonas	2795777	G	5	3	8	0.00007
Planctellipticum	3132181	G	3	1	4	0.00004
Schlesneria	656899	G	2	0	2	0.00002
Fuerstiella	1936111	G	1	0	1	0.00001
Aquisphaera	1511635	G	87	77	164	0.00152
Singulisphaera	466152	G	55	22	77	0.00071
Paludisphaera	1763521	G	33	44	77	0.00071
Tautonia	2680020	G	5	3	8	0.00007
Saltatorellus	3405235	G	45	17	62	0.00057
Kolteria	3405236	G	19	5	24	0.00022
Rohdeia	3405237	G	19	20	39	0.00036
Humisphaera	2807511	G	416	53	469	0.00435
Mucisphaera	2913022	G	25	3	28	0.00026
Poriferisphaera	2803301	G	18	0	18	0.00017
Phycisphaera	666508	G	13	2	15	0.00014
Candidatus Kuenenia	380738	G	31	0	31	0.00029
Candidatus Uabimicrobium	2897349	G	14	0	14	0.00013
Verrucomicrobium	2735	G	555	295	850	0.00788
Roseimicrobium	1348508	G	301	217	518	0.00480
Luteolibacter	518753	G	34	44	78	0.00072
Sulfuriroseicoccus	2911469	G	5	5	10	0.00009
Akkermansia	239934	G	7	0	7	0.00006
Fontisphaera	3050007	G	391	32	423	0.00392
Horticoccus	2986286	G	34	45	79	0.00073
Oleiharenicola	2100741	G	28	97	125	0.00116
Opitutus	178440	G	12	36	48	0.00044
Ereboglobus	2028344	G	8	13	21	0.00019
Nibricoccus	2576890	G	3	4	7	0.00006
Synoicihabitans	2892920	G	1	1	2	0.00002
Coraliomargarita	442430	G	31	0	31	0.00029
Candidatus Pelagisphaera	3049269	G	10	10	20	0.00019
Candidatus Xiphinematobacter	134550	G	170	6	176	0.00163
Methylacidimicrobium	1541670	G	4	0	4	0.00004
Parachlamydia	83551	G	5	3	8	0.00007
Candidatus Protochlamydia	282132	G	4	2	6	0.00006
Neochlamydia	112987	G	3	1	4	0.00004
Candidatus Rhabdochlamydia	292833	G	4	0	4	0.00004
Simkania	34093	G	1	0	1	0.00001
Chlamydia	810	G	7	1	8	0.00007
Kiritimatiella	1921784	G	11	2	13	0.00012
Tichowtungia	2907187	G	1	0	1	0.00001
Lentisphaera	256846	G	7	0	7	0.00006
Candidatus Velamenicoccus	2789201	G	4	0	4	0.00004
Luteitalea	2004797	G	3398	29	3427	0.03176
Candidatus Korobacter	658061	G	237	40	277	0.00257
Terriglobus	392733	G	33	15	48	0.00044
Telmatobacter	1078829	G	3	2	5	0.00005
Alloacidobacterium	2951993	G	3	4	7	0.00006
Tunturiibacter	3154218	G	3	11	14	0.00013
Acidobacterium	33973	G	1	2	3	0.00003
Edaphobacter	388463	G	1	0	1	0.00001
Occallatibacter	1742983	G	1	1	2	0.00002
Acidisarcina	2608728	G	1	2	3	0.00003
Paludibaculum	1649475	G	239	23	262	0.00243
Mesoterricola	3074468	G	2	24	26	0.00024
Geothrix	44675	G	1	0	1	0.00001
Polyangium	55	G	216	291	507	0.00470
Sorangium	39643	G	141	224	365	0.00338
Chondromyces	50	G	75	64	139	0.00129
Pajaroellobacter	1882917	G	11	1	12	0.00011
Sandaracinus	1055688	G	96	62	158	0.00146
Labilithrix	1524217	G	29	22	51	0.00047
Haliangium	162027	G	378	212	590	0.00547
Nannocystis	53	G	341	167	508	0.00471
Anaeromyxobacter	161492	G	318	12	330	0.00306
Melittangium	44	G	1	153	154	0.00143
Vulgatibacter	1524214	G	13	249	262	0.00243
Pendulispora	3375062	G	152	5	157	0.00146
Dictyoglomus	13	G	1530	67	1597	0.01480
Geobacter	28231	G	9	49	58	0.00054
Trichlorobacter	115782	G	3	40	43	0.00040
Geotalea	2910589	G	2	17	19	0.00018
Desulfuromonas	890	G	25	3	28	0.00026
Geoalkalibacter	392332	G	14	17	31	0.00029
Syntrophotalea	2812025	G	2	0	2	0.00002
Maridesulfovibrio	2794998	G	54	9	63	0.00058
Pseudodesulfovibrio	2035811	G	20	7	27	0.00025
Mailhella	1981028	G	11	4	15	0.00014
Desulfovibrio	872	G	4	0	4	0.00004
Oleidesulfovibrio	2909705	G	1	1	2	0.00002
Desulfomicrobium	898	G	5	0	5	0.00005
Desulfohalobium	45662	G	1	0	1	0.00001
Desulfosarcina	2299	G	23	0	23	0.00021
Desulfoluna	497721	G	9	1	10	0.00009
Desulfosudis	2904716	G	1	0	1	0.00001
Desulfurivibrio	427922	G	9	4	13	0.00012
Desulfobulbus	893	G	4	2	6	0.00006
Desulfomarina	2894767	G	1	1	2	0.00002
Thermosulfuriphilus	2033601	G	7	0	7	0.00006
Desulfoferula	3093638	G	3	0	3	0.00003
Desulfarculus	453229	G	2	2	4	0.00004
Syntrophus	43773	G	4	0	4	0.00004
Candidatus Desulfofervidus	1902583	G	1	0	1	0.00001
Desulfomonile	2357	G	1	0	1	0.00001
Nitrospira	1234	G	341	31	372	0.00345
Leptospirillum	179	G	14	0	14	0.00013
Thermodesulfovibrio	28261	G	4	0	4	0.00004
Dissulfurispira	2811506	G	2	0	2	0.00002
Nitratiruptor	269258	G	118	0	118	0.00109
Nitrosophilus	2795692	G	57	2	59	0.00055
Campylobacter	194	G	35	50	85	0.00079
Sulfurimonas	202746	G	11	0	11	0.00010
Helicobacter	209	G	8	5	13	0.00012
Hydrogenimonas	223785	G	1	1	2	0.00002
Hippea	84404	G	6	0	6	0.00006
Nitrospina	35800	G	151	23	174	0.00161
Peredibacter	263370	G	56	0	56	0.00052
Bacteriovorax	146784	G	7	0	7	0.00006
Halobacteriovorax	1652133	G	2	0	2	0.00002
Bdellovibrio	958	G	25	0	25	0.00023
Pseudobdellovibrio	2862745	G	10	0	10	0.00009
Micavibrio	213485	G	1	0	1	0.00001
